ID,Source,Syllabary,Transliteration,English,Story,Chapter,Line,Author,Speaker,Locked,Source_ID,Tone
85,ced,ᎨᎻᎵ ᏥᏈᏍᏓ ᎠᎹ ᎠᎾᏗᏔᏍᎪᎢ.,kemili tsgwisda ama anaditasgoi,Camels *drink* a lot of water.,,,,,,False,86.1,kěmíli tsgwi̋:sda ama à:nadi:tasgó:’i
86,ced,ᎠᏗᏙᏗ ᎬᏗ ᎠᏗᏔᏍᎦ ᎤᎦᎹ.,aditohdi gvhdi aditasga ugama.,He’s drinking soup with a *spoon.*,,,,,,False,87.1,adi:tóhdi̋: gvhdi̋: à:di:tasga u:gáma.
87,ced,ᎠᏜ ᎠᎪᎲᏍᎬ ᏚᎦᏒᏍᏛ ᏥᎪᏩᏘᎭ.,adla agohvsgv duksvsdv jigowahtiha.,I see smoke from burning *rubber.*,,,,,,False,88.1,a:dla à:góhvsgv̋: dù:ksv̌:sdv̋: jigò:wahtǐ:ha.
88,ced,ᏙᏌ ᎤᏍᎦᎵᏨ ᎠᏜᎪᏍᎦ ᎠᏧᏣ.,dosa usgahljv adlagosga achuja.,The boy is *scratching* where a mosquito bit him.,,,,,,False,89.1,do:sa u:sgahljv̋: à:dlago:sga achű:ja.
89,ced,ᎦᏌᎴᏂ ᎠᏜᏩᏛ ᏕᎦᏝ ᎠᏕᎳ.,gasaleni adlawadv degahla adela.,The money is in the *coat pocket.*,,,,,,False,90.1,gà:salě:ni à:dlǎ:wá’dv̋: dě:gáhla adě:la.
90,ced,ᎭᏢ ᎢᏴᎤᏞᏎᎢ?,hahlv iyv udlesei,Where *did he turn off?*,,,,,,False,91.1,ha:hlv́ iyv̋: ù:dlé:sé:’i
91,ced,ᎤᏞᏤᏗ ᎤᏚᎸᎲ ᎠᏎᏍᎩᏂ Ꮭ ᎥᏍᎩ ᏱᏄᏛᏁᎴᎢ.,udlechehdi udulvhv asesgini hla vsgi yinudvnelei.,He wanted *to take revenge* against him but he didn’t do it.,,,,,,False,92.1,u:dlè:chéhdi̋ ù:du:lv:hv́ a:sé:sginí hla v̀:sgi yinu:dv̂:ne:lé:’i.
92,ced,ᏞᏍᏗ ᎠᏞᎢᏍᏗ ᏱᏣᏲᎮᏍᏗ.,hlesdi adleisdi yijahyohesdi.,Don’t be looking for *revenge.*,,,,,,False,93.1,hlè:sdí adle’isdi yijahyóhé:sdi.
93,ced,ᎠᏞᏌᏙ ᎠᏞᏌᏛᎢᏍᎪ ᎠᏓᏍᏓᏴᏗ ᏱᏚᎸᏫᏍᏓᏁᎳ.,adlesado adlesadvsgo adasdayhdi yidulvhwisdanela.,She puts on an *apron* when she works in the kitchen.,,,,,,False,94.1,adlè:sadó à:dlé:sadv́sgó ada:sdàyhdi̋: yidu:lv̌:hwísdà:ne̋:la.
94,ced,Ꮭ ᏱᏥᎪᏩᏔ ᎠᏞᏍᎬᎢ.,hla yijigowahta adlesgvi,I didn’t see the *turn-off.*,,,,,,False,95.1,hla yijigò:wahta à:dlé:sgv̋:’i
95,ced,ᎦᏙ ᎤᏍᏗ ᎠᏟᎠ? ᎠᎹ‚ ᎤᏅᏓᎨ?,gado usdi adliaama unvdake?,What *is she pouring?* Water or milk?,,,,,,False,96.1,gado u:sdi à:dlí’aama u:nv̌:dáké?
96,ced,ᏧᏬᏚᎯ ᏗᏟᎠᏙ ᏚᏂᎭ ᎠᏂᏣᎳᎩ ᎤᏃᏢᏅᏅ ᎤᎾᏓᎾᏅᎢ ᏓᎵᏆ.,juwoduhi didliado duniha anijalagi unohlvhnvnv unadananvi daligwa.,They have some pretty *earrings* at the Cherokee Arts and Crafts in Tahlequah.,,,,,,False,97.1,juwo:dű:hi di:dlí’adó dù:nǐ:ha ani:jalagi u:no:hlv:hnv:nv̋: u:nada:ná’nv̋:’i dalígwa.
97,ced,ᎦᏓᏬᏍᎬ‚ ᎠᎹ ᎤᏟᏨ ᏥᎴᏂ.,gadawosgv ama udlijv jileni.,While I was *swimming‚* water filled my ear.,,,,,,False,98.1,gadawó:sgv̋: ama ù:dlî:jv́ jí’le̋:ni.
98,ced,ᎠᎹ ᎠᏟᎭ ᏒᏙᏂᎢ.,ama adliha svdonii.,*He’s drawing* water from a barrel.,,,,,,False,99.1,ama à:dlǐ:ha sv:do:ni̋:’i.
99,ced,ᎦᏙ ᎤᏍᏗ ᎠᏟᏍᏗᎭ? ᎤᎸᏌᏗᏍ‚ ᎫᎫᎨ?,gado usdi adlisdiha ulvsadis guguke?,What *is she pouring it into?* A glass or a bottle?,,,,,,False,100.1,gado u:sdi à:dlí:sdi:ha u:lv̋:sa’dí:s gù:guke?
100,ced,ᎯᏍᎩ ᎪᎢ ᏗᏟᏍᏙᏗ ᏓᏆᏚᎵᎭ.,hisgi goi didlisdohdi dagwaduliha.,I want five oil *containers.*,,,,,,False,101.1,hisgi go’i di̋:dlì:sdohdi dà:gwadu:lǐ:ha.
101,ced,ᏞᏍᏗ ᏣᏠᏱᎸᎢ.,hlesdi jadlohyilvi,Don’t *cry.*,,,,,,False,102.1,hlè:sdi jadlo:hyilv́:’i
102,ced,ᎠᎦᏴᎵᏳ ᎢᏳᏍᏗ ᎨᏒ ᏎᎦᏨ ᎤᏠᎢᏒ ᏐᏈᎵᎢ.,agayvliyu iyusdi gesv segajv udloysv sogwilii.,Because of his old age‚ *he* barely *got off* his horse.,,,,,,False,103.1,agayv:lǐ:yú: iyű:sdi gè:sv̋: se:gà:jv̋: ù:dlô:ysv́ sǒ:gwíli̋:’i.
103,ced,ᎠᏢᏈᏍᎬᏊᎢᎦ ᎨᏐ ᏳᏬᏂᏌ.,adlvkwsgvgwu iga geso yuwonisa.,All he does is *just brag* when he speaks.,,,,,,False,104.1,à:dlv̌:kwsgv̋:gwu i:ga̋ gè:só yǔ:wô:ni̋:sa.
104,ced,ᎡᎵᏊᏍ ᏱᏯᏢᏔ ᎮᎵ?,eligwus hyiyadlvta heli?,Do you think *you* can *catch up with him?*,,,,,,False,105.1,ě:li̋:gwú:s hyi:yadlv́:ta he:lí?
105,ced,ᏗᏙᎳᏅᏍᏗ ᏕᎪᏢᏍᎪ ᎠᏓ ᏓᏲᏢᏍᎬᎢ.,didolanvsdi degohlvsgo ada dayohlvsgoi.,He makes *walking canes* by carving wood.,,,,,,False,106.1,di:do:lanv́:sdi de:gó:hlv:sgó: ada dà:yo:hlv́sgó:’i.
106,ced,ᎯᏲᎵᎩᏍ ᎩᎶ ᎠᏙᏂᏍᎩ ᎠᏕᏠᏆᏍᎩ?,hiyoligis kiloo adonisgi adehlohgwasgi?,Do you know anyone who is an apprentice *sorcerer?*,,,,,,False,107.1,hí:yő:lì:gís kiloő a:dǒ:ni̋:sgi ade:hlohgwà:sgi?
107,ced,ᎭᏢ ᎠᏩᏛᏗ ᎠᏚᏓᎴᏍᏗ?,hahlv ahwahtvhdi adudalesdi,Where does one find *freedom*?,,,,,,False,108.1,ha:hlv̋ áhwahtvhdi adu:dale̋:sdi
108,ced,ᎯᎠ ᎠᏓᏥ ᎣᎩᎾᎵᎢ.,hia adaji oginalii.,This *German* is my friend.,,,,,,False,109.1,hi’a adaji o:gina:li̋:’i.
109,ced,ᎦᏙ ᎭᏛᏁᎮᏍᏗ ᏙᏓᏈᏕᎾ?,gado hadvnehesdi dodagwidena?,What *will you be doing* Saturday?,,,,,,False,110.1,gadò: hadv́:ne:hé:sdi dǒ:dágwi:de̋:na?
110,ced,ᎠᏥᏰᏣᏍᏙᏗ ᎤᏚᎵᏍᎬ ᎢᏳᏍᏗ ᎠᏛᏁᎵᎭ.,ajiyejasdohdi udulisgv iyusdi advneliha,*He’s acting silly* because he wants to be laughed at.,,,,,,False,111.1,ajiye:jà:sdóhdi̋: ù:du:lí:sgv̋ iyű:sdi à:dv́:ne:lǐ:ha
111,ced,ᎠᏛᏁᎵᏍᎩ ᎢᏳᎵᏍᏙᏗ ᎠᏕᏠᏆᎠ ᏗᏕᏠᏆᏍᎩ.,advnelisgi yulsdohdi adehlohgwaa didehlohgwasgi.,The student is studying to become an *actor.*,,,,,,False,112.1,adv̀:ně:li̋:sgi yú:lsdohdi̋: à:de:hlohgwá’a di:de̋:hlohgwà:sgi.
112,ced,Ꮲ ᎠᏇᏅᏍᏗ ᎦᏛᏅᎢᏍᏗᎭ.,hlv agwenvsdi gadvnvisdiha.,*I’m getting ready* to go somewhere.,,,,,,False,113.1,hlv̋: agwe:nv̀:sdi̋: gadv:nv́:’isdi:ha.
113,ced,ᏥᏈᏍᏗ ᎠᎵᏍᏓᏴᏗ ᎠᏛᏅᎢᏍᏗᏍᎪ ᏓᏂᏍᏓᏲᎯᎲᎢ.,tsgwisdi alsdayhdi advnvisdisgo danisdayohihvi.,*She prepares* a lot of food at Christmas.,,,,,,False,113.1,tsgwi̋:sdi alsdàyhdi à:dv:nv́’isdi:sgó dà:ni:sdayo:hihv̋:’i.
114,ced,ᎦᏙᎯ ᏱᏚᎾᏁᎶᎿ ᏗᏂᏲᏟ‚ ᎠᏂᎦᏓᎭ ᎾᎾᎵᏍᏗᏍᎪᎢ.,gadohi yidunanelohna diniyohli anigadaha nanalsdisgoi.,When children play on the ground‚ they become *dirty.*,,,,,,False,114.1,ga:dő:hi yidu:nâ:ne:lő:hna di:ni:yő:hli ani:ga:da:ha̋ nà:nalsdi:sgó:’i.
115,ced,ᏂᎪᎯᎸ ᎠᎦᏟᏱ ᎨᏐ ᎤᏓᏍᏕᏟᏗᎢ.,nigohilv agahliyi geso udasdelhdii.,*He’s* always *eager* to help.,,,,,,False,115.1,nigo:hí:lv̋: agahli̋:yi gè:só: u:da:sde:lhdi̋:’i.
116,ced,ᎤᏍᎪᏍᏗ ᎠᎦᎵᏍᎪ ᏅᏓ ᎢᏳᏃ ᎧᎵ ᏅᏓ ᏱᎩ.,usgosdi agalisgo nvda iyuhno kali nvda yigi.,The moon *shines* brightly if it’s a full moon.,,,,,,False,116.1,u:sgő:sdi à:gá:li:sgó nv:da iyú:hnó kali̋: nv:da yi̋gi.
117,ced,Ꮎ ᎠᎨᏳᏣ ᎤᏍᏘᎬ ᎤᎦᎳᏍᏗ ᎤᏚᎵ.,na agehyuja usdihgv ugalsdi uduli.,The girl wants *to cut* her hair.,,,,,,False,117.1,ná age:hyű:ja u:sdihgv̋: u:gà:lsdi̋ ù:du:lí.
118,ced,ᏧᏬᏰᏂ ᎬᏗ ᎤᎦᎳᏒ ᎠᏍᏘ.,juwoyeni gvhdi ugalsv asti.,*He broke* the string with his hands.,,,,,,False,117.1,juwò:ye̋:ni gv̋hdi ù:gâ:lsv́ asti.
119,ced,ᎢᎦᏓ ᎠᎦᎷᎦ ᏧᏍᏗ ᎨᏐ. ᎢᎦᏓᏃ ᏧᏔᎾ.,igada agaluga jusdi geso igadahno jutana.,Some *twisters* are small and some are big.,,,,,,False,118.1,i:gá:da a:galǔ:ga ju:sdi̋: gè:só i:gá:dáhnó: jű:tana.
120,ced,ᎠᎹ ᎤᏂᎦᎾᏗᏍᏗ ᎤᎸᏉᏓ ᏩᎦ.,ama uniganadisdi unilvkwda wahga.,Cows like *to lick* salt.,,,,,,False,119.1,á:ma u:ni:ganǎ:dî:sdi̋ u:ni:lv̌:kwda wahga.
121,ced,ᎠᎦᎾᎦᏘ ᎤᏴᏍᏗ ᏫᏥᏯᎥᎢ.,aganakti uyvsdi wijiyavi.,I was in the *doctor’s* office.,,,,,,False,120.1,agánakti u:yv:sdi̋ wijiyá’v̌:’i.
122,ced,ᎫᎳᏏᏕᏂ ᏓᎦᎾᏬᏗᎭ.,julasihdeni daganowhdiha,*He’s warming* his feet.,,,,,,False,121.1,ju:là:sihde̋:ni dà:ga:nowhdǐ:ha
123,ced,ᎪᎩ ᏱᏄᎵᏍᏔᎾ ᎠᎦᎾᏬᏍᎪᎢ.,gogi yinulstana aganawosgoi,When it becomes summer‚ *it gets warm.*,,,,,,False,122.1,go:gi yinű:lstana à:ga:nawo:sgó:’i
124,ced,ᏥᏈᏍᏗ ᎠᎦᏍᎦ Ꮲ ᎡᏅᏍᏗ ᎪᎯ ᎢᎦ.,tsgwisdi agasga tlv envsdi kohi iga.,*It’s raining* too much to go somewhere today.,,,,,,False,123.1,tsgwì:sdi à:ga:sga tlv̋: e:nv̀:sdi kò:hi i:ga.
125,ced,ᎯᎠ ᎠᏍᎦᏯ ᎠᏎ ᎠᎦᏑᏰᏓ ᎤᏬᏂᎯᏍᏗᎢ.,hia asgaya ase agasuyeda uwonihisdii.,This man is a specially *selected* speaker.,,,,,,False,124.1,hi’a asgaya a:sé: agà:su:ye̋:da uwò:nihísdi̋:’i.
126,ced,ᎠᎦᏯᎷᏗ ᎠᏅᏗᏍᎪ ᏥᏍᏛᎾ ᏓᏂᏂᏱᏍᎬ ᎠᏂᏣᎳᎩ.,agayaludi anhdisgo jisdvna daniniyisgv anijalagi.,Cherokees use a *seine* to catch crawdads.,,,,,,False,125.1,agá:yalű:di à:nhdi:sgó: jí:sdv:na dà:ni:ní:yǐ:sgv̋: ani:jalagi.
127,ced,ᎠᎦᏴᎵ ᏌᎶᎵ ᏧᏲ ᎩᏟ ᎤᏩᎧ ᎡᏚᏥ.,agayvli saloli juhyo gihli unahla eduji.,My uncle has an *old* squirrel dog.,,,,,,False,126.1,agayv̋:li salǒ:li jű:hyo gi:hli ù:nâ:hla e:du:ji.
128,ced,ᏔᎵᏍᎪᎯ ᎾᏕᏘᏯ ᏂᏗᎬᏕᏲᎲᏍᎪᎢ. Ꮎ ᎠᎦᏴᎵᎨ~,talsgohi nadetiya nidigvdehyohvsgoi na agayvligei,The *old woman* has been teaching for twenty years.,,,,,,False,127.1,tálsgo:hi nà:de:tǐ:ya nidigv:dé:hyohvsgő:’i ná agayv̌:líge̋:’i
129,ced,ᎠᎨ ᏫᏓᎨᏙᎵ ᏞᎦ.,age widagedoli hlega.,I am going *over there* for awhile.,,,,,,False,128.1,á:ge̋: widagé:dó:li hle̋:ga.
130,ced,ᎦᎪ ᎥᏍᎩᎾ ᎠᎨᏯ?,gago vsgina agehya,Who is that *woman?*,,,,,,False,129.1,gá:go v̀:sginá agě:hya
131,ced,ᎠᏂᏣᎳᎩ ᎠᏂᎨᏳᏣ ᎤᏂᎸᏉᏗ ᎤᎾᎳᏍᎦᏟᏗᎢ.,anijalagi anigehyuja unilvkwdi unalasgalhdii.,Cherokee *girls* like to play ball.,,,,,,False,130.1,ani:jalagi ani:gě:hyű:ja u:ni:lv̋:kwdi u:nalà:sgalhdi̋:’i.
132,ced,ᏧᏙᏓᏋᏓ ᏎᎷ ᎦᏚ ᎤᏂᎩᏍᏗ ᎤᏂᎸᏉᏓ ᎠᏂᏣᎳᎩ.,judodagwvda selu gadu unigisdi unilvkwda anijalagi.,The Cherokees like *to eat* corn bread every day.,,,,,,False,132.1,ju:dǒ:dágwv̋:da se:lú gá:du u:ni:gì:sdi̋ u:ni:lv:kwda ani:jalagi.
133,ced,ᎠᏕᎳ ᎤᎪᎭ ᎦᏙᎯ ᎠᎲ ᎤᎩᏒᎢ.,adela ugoha gadohi ahv ugisvi,When he saw money on the ground‚ *he picked it up.*,,,,,,False,133.1,adě:la ù:gő:ha gǎ:dő:hi à:hv̋: ù:gí:sv̌:’i
134,ced,ᏔᎵ ᎢᏧᏕᏘᏴᏓ ᎢᏳᏓᎵ ᎢᏤ ᏓᏆᎴᎳ ᎠᎩᏍᎪᎢ.,tali ijudetiyvd yudali ije dagwalela agisgoi,He *gets* a new car every two years.,,,,,,False,133.1,tá’li ijú:de:tiyv̋:d yú:da̋:li ije̋: dagwalé:la à:gí:sgó:’i
135,ced,ᎠᏂᏣᎳᎩ ᏗᎨᏥᎢᎸᏍᏔᏅ ᎠᎩᏟᏱ ᎨᏎᎢ.,anijalagi digejiilvstanv agitliyi gesei.,The Trail of Tears was *agony* for the Cherokees.,,,,,,False,134.1,ani:jalagi dige:jí’ilv́:stanv̋: agi:tli̋:yi gè:sé:’i.
136,ced,ᏔᎵ ᏧᏒᎯᏓ ᎢᎪᎯᏓ ᎤᎩᏟᏲᏨᎢ.,tali jusvhida igohida ugihliyojvi,*He was in pain* for two days.,,,,,,False,135.1,táli ju:sv̋:hida igo:hi̋:da ù:gi:hliyô:jv:’î
137,ced,ᎠᎩᎾ ᎤᏩᎧᎭ. ᏐᏈᎵ ᎠᏆᏤᎵ,agina uwakaha sogwili agwajeli,My horse has a *colt.*,,,,,,False,136.1,agi̋:na ù:wa:kaha sǒ:gwíli agwaje:li̋
138,ced,ᏗᏓᎾᏅ ᎪᎱᏍᏗ ᎠᎩᏍᏗ ᎯᎩᏒ,didananv gohusdi agisdi higisvi,Get *something to eat* at the store.,,,,,,False,137.1,di:dá:nanv̋: go:hű:sdi ágì:sdi higí:sv̌:’i
139,ced,Ꮎ ᎠᎨᏯ ᏂᎪᎯᎸ ᏥᎳᎵ ᎠᎩᏍᏙᏍᎪᎢ.,na agehya nigohilv jilali agisdosgoi,The woman always *chews* gum.,,,,,,False,138.1,ná agě:hya nigo:hí:lv̋: ji:lali à:gî:sdò:sgó:’i
140,ced,ᏍᎪᎯ ᎢᏯᏂᎢ ᏥᏔᎦ ᎠᏂᎩᏏ ᏕᏥᎪᏩᏘᎭ‚ ᏌᏊᏃ ᎠᏨᏯ.,sgohi iyani jitaga anigisi dejigowhtiha sagwuhno achvya.,I see ten *hens* and one rooster.,,,,,,False,139.1,sgǒ:hi i:yáni̋: jitǎ:ga ani:gǐ:si de:jígowhtí:ha sà:gwű:hnó: achv:ya.
141,ced,ᏗᎪᏪᎵ ᏧᏪᏘ ᏓᎪᎲᏍᏗᎭ,digohweli juweti dagohvsdiha,*He’s burning* old papers.,,,,,,False,140.1,digo:hwe:li juwe̋:ti dà:góhvsdi:ha
142,ced,ᏓᏆᎴᎳ ᏚᏟᏆᏗᎾ ᎠᎪᎲᏍᎬ ᎤᏓᎴᏅᎲᎢ.,dagwalela duhlihgwadina agohvsgv udalenvhvi.,When the car overturned it started *burning.*,,,,,,False,141.1,dagwalé:la dù:hlihgwadi̋:na à:góhvsgv̋: ù:dale:nv:hv̌:’i.
143,ced,ᎠᏂᎪᎳ ᎠᏃᏍᏓ ᏗᎦᏰᏍᏗ.,anigola anosda digahyesdi.,*Perch* are good to eat.,,,,,,False,142.1,ani:go:la anő:sda diga:hye̋:sdi.
144,ced,ᎣᎩᎾᎵᎢ ᏂᏓᏳᏅᏅ ᎪᏪᎵ ᏥᎪᎵᏰᎠ.,oginalii nidayunvnv gohweli jigoliyea,*I am reading* a letter from a friend.,,,,,,False,143.1,o:gina:li̋:’i nidayú:nv̀:nv̋: go:hwe:li jigo:lǐ:yé’a
145,ced,ᎠᎦᎾᎦᏘ ᎤᎪᎵᏰᏗ ᎤᏚᎵᏍᎬ ᎤᏢᎩ.,aganakti ugoliyedi udulisgv udlvgi.,The patient wanted a doctor *to examine him.*,,,,,,False,143.1,agánakti u:go:lǐ:yê:di̋: ù:du:lí:sgv̋: u:dlv̋:gi.
146,ced,ᎠᎪᎾᏍ ᏣᎶᏒᎯ?,agonas jalosvhi?,Have you gone through *famine?*,,,,,,False,144.1,ago:nás jalo:sv̋:hi?
147,ced,ᎢᏤ ᎦᎵᏣᏗ ᎬᏗ ᎠᎪᏂᎭ.,ije galhjadi gvhdi agoniha,He’s *target practicing* with a new bow.,,,,,,False,145.1,ije̋: galhjadi gvhdi á:go:nihâ
148,ced,ᏥᏍᏚ ᎬᏩᏒᏁᎸ ᎪᏍᏓᎩᏍᏗ.,jisdu gvwasvhnelv gosdagisd.,Rabbits ate up her *lettuce.*,,,,,,False,146.1,ji:sdú gv:wasvhné:lv́ gǒ:sdagî:sd.
149,ced,ᎠᎪᏍᏗ ᎭᏫᏯ ᎤᎬ ᏢᏓᏥ.,agosdi hawiya ugv hlvdaji.,The lion ate some *raw* meat.,,,,,,False,147.1,agő:sdi hawi:yá ù:gv́ hlv:dají.
150,ced,ᏝᏍᎪ ᏱᎪᏩᏘ?,hlasgo hyigohwahti,Don’t *you see it?*,,,,,,False,148.1,hlásgò: hyigó:hwahti
151,ced,ᎢᏤ ᎦᏄᎸᏒ ᏙᎯᏳ ᎤᏬᏚᎯ ᎠᎪᏩᏛᏗ ᎨᏐᎢ.,ije ganulvsv dohiyu uwoduhi agohwahtvhdi gesoi.,The green grass is really a beautiful *sight.*,,,,,,False,149.1,ije̋: ganu:lv̂:sv̋: do:híyű uwo:dű:hi agő:hwahtvhdi gè:só:’i.
152,ced,ᏤᏣᏟᎶᏍᏔᏅ ᎤᎪᏩᏛᏗ ᎤᏚᎵ ᏣᏥ.,jejahlilostanv ugohwahtvhdi uduli jaji.,Your mother wants *to see* a picture of you.,,,,,,False,150.1,je:jahli:lò:stanv̋: ugo:hwahtvhdi̋ ù:du:li jaji.
153,ced,ᎯᎠ ᎠᏧᏣ ᎠᎫᏌ ᎠᏴᏫᏯᎢ.,hia achuja agusa ayvwiyai.,This boy is a Creek Indian.,,,,,,False,151.1,hi’a achű:ja agű:sa ayv:wiya̋:’i.
154,ced,ᎦᏂᏱᏍᎩ ᏍᏆᏞᏍᏗ ᎦᏂᏱᏍᎬ ᏚᏅᏓ ᎠᎬᏓᎨᏂ ᎤᏩᏂᎸᎢ.,ganiyisgi sgwahlesdi ganiyisgv dunvda agvdageni uwahnilvi.,When the catcher missed catching the ball‚ it hit him on *his forehead.*,,,,,,False,152.1,ga’nǐ:yi̋:sgi sgwà:hle̋:sdi gá’ni:yí:sgv̋: dù:nv̋:da agv:dage̋:ni ù:wa:hnilv̌:’i.
155,ced,ᎠᏌᏃ ᎤᏬᏢᏗ ᎤᎬᎭᎸᎲᎢ.,asano uwohlvhdohdi ugvhalvhvi,*She cut* a pattern for a dress.,,,,,,False,153.1,à:sanó uwő:hlvhdohdi ù:gv:halv:hv̌:’i
156,ced,ᎭᏰᎵᏍᏗ ᎬᏗ ᎠᎬᎭᎵ ᎦᏚ ᎤᎦᎾᏍᏓ.,hayelsdi gvhdi agvhali gadu uganasda.,*She’s slicing* the cake with a knife.,,,,,,False,153.1,haye:lsdi gv̋hdi à:gv:halí gá:du u:gana̋:sda.
157,ced,ᏧᎦᏅᏕᎾ ᎬᏂᏍᏙᏗ ᎯᎬᎭᎷᏯ.,juganhdena gvhnisdohdi higvhaluhya,*Chop up* some cabbage to cook.,,,,,,False,154.1,ju:ganhdě:nâ gv̋:hnisdohdi higv:halù:hyâ
158,ced,ᎦᏚ ᎤᎦᎾᏍᏗ ᎠᎬᎭᎸᏓ ᏍᎬᏏ.,gadu uganasdi agvhalvda skvsi,Give me *a piece of cake.*,,,,,,False,155.1,gá:du u:gana̋:sdi agv:halv̋:da skvsi
159,ced,ᎠᏲᏁᎦᏍ ᏍᏓᎵᎢ‚ ᎠᎬᎿᎨᎢᎨ?,ayonegas sdalii agvhnageike,Is your friend a white person or *black?*,,,,,,False,156.1,ayó:ne:gás sda:li̋:’i agv̌:hnáge̋:’ikê
160,ced,Ꮎ ᎠᏍᎦᏯ ᎤᏪᏥ ᎠᏧᏣ ᎠᎬᏍᎪᎸᏍᎦ.,na asgaya uweji achuja agvsgolvga,The man *is scolding* his son.,,,,,,False,157.1,ná asgaya uwě:ji achű:ja à:gv:sgǒ:lv̂:ga
161,ced,ᏪᏌ ᏳᎵᏍᏓᏴᏃᎿ ᎠᎬᏍᏉᏍᎪᎢ.,wesa yulsdayvhnohna agvsgwosgoi,A cat *washes its face* after it eats.,,,,,,False,158.1,we:sa yú:lsdà:yv̋:hnohnâ à:gv:sgwó:sgó:’i
162,ced,Ꮭ ᎩᎶ ᏳᎸᏉᏓ ᎠᎭᎳᏓ.,hla kilo yulvkwda ahalada,Nobody likes *a loudmouth.*,,,,,,False,160.1,hla kilő: yǔ:lv́:kwda ahala̋:da
163,ced,ᎯᎠᎷᎦ Ꮎ ᏓᏆᎴᎳ.,hialuga na dagwalela.,*Flag* that car *down.*,,,,,,False,161.1,hí’alǔ:ga ná dagwalé:la.
164,ced,ᎠᎭᏂ ᏙᎾᏠᏒᎢ ᎪᎯ ᏴᎢ.,ahani onadlosvi kohi yv.,Let’s meet *here* after a while.,,,,,,False,162.1,áhani ó:nadlo:sv:’i kò:hî: yv́.
165,ced,ᎠᏫ ᎭᏫᏯ ᎣᏍᏗ ᎠᎩᏍᏗ.,ahwi hawiya osdi agisdi.,*Deer* meat is good to eat.,,,,,,False,163.1,ahwi hawiyá ő:sdi ágì:sdi.
166,ced,ᏦᎳᏂ ᏓᎦᏍᏚᎿ ᏥᎠᏬᏍᏔᏅᎢ.,jolani daksduhna jiawostanvi,When I closed the windows‚ *I smothered it.*,,,,,,False,164.1,jő:lani dà:ksdû:hna ji’awó:stanv̌:’i
167,ced,ᎢᎦᏓ ᎢᎾᏓ Ꮭ ᎠᎯᏓ ᏱᎩ ᏗᎪᏩᏛᏗ.,igada inada hla ahida yigi digowahtvhdi.,Some snakes are not *easy* to see.,,,,,,False,165.1,i:gá:da i:nada hla ahi̋:da yigi di:go:wahtv́hdi̋.
168,ced,ᎦᏙ ᎤᏍᏗ ᎯᎯᏙᎭ?,gado usdi hihidoha,What do *you have in your hand?*,,,,,,False,166.1,gado usdi hihi:dô:ha
169,ced,ᎦᎵᏉᎩ ᎢᏯᏂ ᏌᎶᎵ ᏕᏥᎸ ᎠᎩᏃᎭᎴᎾ.,galhgwogi iyani saloli dejilv aginohalena.,*I killed* seven squirrels when I went hunting.,,,,,,False,167.1,galhgwǒ:gi i:yáni̋: salǒ:li dě:jî:lv́ a:gino:hale̋:na.
170,ced,ᎤᏙᏓ ᎤᏤᎵ ᏓᏆᎴᎳ ᎠᎯᎴᎭ.,udoda ujeli dagwalela ahileha,*He’s driving* his dad’s car.,,,,,,False,168.1,u:do:da u:je:li̋ dagwalé:la à:hí’le:ha
171,ced,ᏠᎨᏏ ᏗᏜ ᏓᎯᎵ ᏩᎦ.,dlogesi didla dahili wahga.,He’s *driving* the cattle toward the pasture.,,,,,,False,169.1,dlo:ge̋:si dí:dla dà:hí’li wahga.
172,ced,ᎪᎱᏍᏗ ᎦᎵᏍᏓ ᎠᎯᎸᏍᏗᎢ.,gohusdi galsda ahilvsdii,Something happened to the *steering wheel.*,,,,,,False,170.1,go:hű:sdi galsda ahí’lv̀:sdi̋:’i
173,ced,ᎯᎯᏴᎢ Ꮎ ᏓᏆᎴᎳ ᎢᎭᏂᎩᏒᎢ.,hihiyvi a dagwalela ihahnigisvi.,*Leave* the car when you go back.,,,,,,False,171.1,hihí:yv:’i á dagwalé:la i:háhnígì:sv̋:’i.
174,ced,ᎦᏍᎩᎸ ᎯᏝᎲᎦ Ꮎ ᎫᎫ.,gasgilv hihlahvga na gugu.,*Put* the bottle on the table.,,,,,,False,172.1,ga:sgilv̋: hihlahv̀:ga ná gù:gu.
175,ced,ᎪᎱᏍᏗ ᏳᏍᎦᏍᏓᏁᎳ ᏥᏍᏆ‚ ᎠᏝᏫᏗᏍᎪᎢ.,gohusdi yusgasdanela jisgwa ahlawidisgoi,When something scares a bird‚ *it flies away.*,,,,,,False,173.1,gohű:sdi yu:sgâ:sdà:ne̋:la ji:sgwa à:hlawi:dǐ:sgó:’i
176,ced,ᎪᎱᏍᏗᏍ ᎠᏝᏫᏗᏍᎩ ᏣᏚᎵ?,gohusdis ahlawidisg jaduli?,Do you want *something that flies?*,,,,,,False,174.1,gohű:sdís ahlawi:di̋:sg jadu:lí?
177,ced,ᏥᏳ ᏗᏁᏟᏙᏗ ᎤᎸᏉᏓ ᎤᏝᏫᏘᏙᏗ.,jiyu dinelhdohdi ulvkwda uhlawitdohdi,He likes *to fly* a toy airplane.,,,,,,False,175.1,ji:yú di:ne̋:lhdohdi u:lv̌:kwda u:hlawi:tdóhdi̋
